step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
53760,210,0.10254938900470734,-0.06451250612735748,0.34235429763793945,0.41152530908584595,0.00011040351819247007,-0.0722,0.4189,0.09,0.4911,1.4671
56320,220,0.12628060579299927,-0.053386982530355453,0.36665064096450806,0.36577266454696655,0.0015454415697604418,-0.0642,0.4209,0.094,0.4851,1.5506
58880,230,0.17308081686496735,-0.00020030885934829712,0.3526366353034973,0.3037198483943939,0.000661222729831934,-0.055,0.4207,0.1036,0.4757,1.6141
61440,240,0.16844579577445984,0.0012878895504400134,0.34082460403442383,0.3254396915435791,0.0005229356465861201,-0.0561,0.4208,0.1023,0.4769,1.6063
64000,250,0.11453714966773987,-0.04243030399084091,0.3188709616661072,0.24680274724960327,0.0008391602896153927,-0.0569,0.4208,0.1015,0.4777,1.6007
66560,260,0.07737348973751068,-0.0716344341635704,0.30244186520576477,0.2213006615638733,0.00017052656039595604,-0.0531,0.4229,0.1011,0.476,1.6004
69120,270,0.17336557805538177,-0.0027646906673908234,0.35665616393089294,0.2197815477848053,0.000832798657938838,-0.0482,0.4263,0.0992,0.4745,1.5597
71680,280,0.1823350340127945,-0.00835414882749319,0.38688522577285767,0.27534347772598267,9.523355402052402e-06,-0.0725,0.4188,0.0899,0.4913,1.4742
74240,290,0.10216771066188812,-0.0628436952829361,0.3348461985588074,0.24116922914981842,0.00027501070871949196,-0.0695,0.4216,0.0873,0.4911,1.4226
76800,300,0.14283420145511627,-0.008705437183380127,0.3078884482383728,0.24045896530151367,7.574190385639668e-05,-0.0639,0.4239,0.0883,0.4878,1.4237
79360,310,0.14006556570529938,-0.03338433802127838,0.35032087564468384,0.17105324566364288,0.0007785378256812692,-0.0417,0.4297,0.0989,0.4714,1.5769
81920,320,0.11283105611801147,-0.04525545611977577,0.3192872405052185,0.15571092069149017,0.00039476959500461817,-0.0545,0.4221,0.1013,0.4766,1.6132
84480,330,0.15995025634765625,-0.012119635939598083,0.347552627325058,0.17064209282398224,0.0017101513221859932,-0.0439,0.4279,0.1003,0.4718,1.5765
87040,340,0.11050049215555191,-0.06406934559345245,0.35243895649909973,0.16496381163597107,0.0010033536236733198,-0.0465,0.4288,0.0959,0.4753,1.5439
89600,350,0.16297608613967896,-0.017993291839957237,0.3645261526107788,0.1293700486421585,6.20504142716527e-05,-0.0543,0.4259,0.0939,0.4802,1.5274
92160,360,0.11479531973600388,-0.07054748386144638,0.37366965413093567,0.14920249581336975,0.0008366373367607594,-0.0468,0.4292,0.0948,0.476,1.545
94720,370,0.18917599320411682,0.015563198365271091,0.3501604199409485,0.1467427760362625,0.00010484817903488874,-0.0412,0.4304,0.098,0.4716,1.5649
97280,380,0.11951881647109985,-0.04240235313773155,0.3266296088695526,0.13936322927474976,0.00018366915173828602,-0.0389,0.433,0.0951,0.4719,1.5548
99840,390,0.17612379789352417,0.011930342763662338,0.3314551115036011,0.15341001749038696,0.00028949067927896976,-0.0501,0.4295,0.0909,0.4796,1.5198
102400,400,0.10883111506700516,-0.049656614661216736,0.31950443983078003,0.12644922733306885,0.003503055777400732,-0.0421,0.4313,0.0953,0.4734,1.5591
104960,410,0.16125896573066711,-0.004131631460040808,0.333188533782959,0.12036720663309097,0.0009855794487521052,-0.043,0.4308,0.0954,0.4738,1.5604
107520,420,0.13376256823539734,-0.053147103637456894,0.37581831216812134,0.09994818270206451,0.0028205392882227898,-0.0426,0.4306,0.0962,0.4732,1.5833
110080,430,0.14342215657234192,-0.01700490526854992,0.3226970136165619,0.09214431047439575,2.1602492779493332e-05,-0.0489,0.4262,0.0987,0.4751,1.5925
112640,440,0.16382746398448944,-0.012411643750965595,0.35422611236572266,0.08739492297172546,0.0007080701179802418,-0.0525,0.4241,0.0993,0.4766,1.6022
115200,450,0.14792853593826294,-0.022481070831418037,0.3426917791366577,0.0936281681060791,0.0020144744776189327,-0.0525,0.4241,0.0993,0.4766,1.6022
117760,460,0.13536162674427032,-0.023147359490394592,0.31882989406585693,0.09059605747461319,7.336109410971403e-05,-0.0514,0.4246,0.0994,0.476,1.5952
120320,470,0.15625810623168945,-0.008837786503136158,0.3321291506290436,0.09686724841594696,0.0006420993013307452,-0.0594,0.4204,0.0998,0.4798,1.6145
122880,480,0.1413664072751999,-0.02752131223678589,0.3398566246032715,0.10405904054641724,0.0037825237959623337,-0.0458,0.4267,0.1008,0.4725,1.5876
125440,490,0.1735442727804184,-0.013966970145702362,0.37626543641090393,0.062148481607437134,0.0004059030907228589,-0.0408,0.4295,0.1002,0.4703,1.5786
128000,500,0.18034964799880981,-0.00030813226476311684,0.3628045320510864,0.07444973289966583,0.00021066342014819384,-0.045,0.4277,0.0996,0.4727,1.5854
130560,510,0.1780829280614853,-0.020083412528038025,0.3977244794368744,0.06958992779254913,0.00031286245211958885,-0.0414,0.429,0.1006,0.4704,1.5644
133120,520,0.17474164068698883,0.0009581075282767415,0.3488522171974182,0.06425835937261581,0.0004972049500793219,-0.0421,0.4298,0.0983,0.4719,1.558
135680,530,0.17593757808208466,0.004822323564440012,0.3437878489494324,0.07786785066127777,0.0014320623595267534,-0.0431,0.4284,0.1001,0.4715,1.5696
138240,540,0.16339415311813354,-0.016947511583566666,0.36204925179481506,0.06829586625099182,0.00014892197214066982,-0.045,0.4285,0.098,0.4735,1.5635
140800,550,0.1583145260810852,-0.02189144864678383,0.3617892265319824,0.0688636526465416,0.0014184692408889532,-0.046,0.428,0.098,0.474,1.5579
143360,560,0.14525698125362396,-7.171602919697762e-05,0.293439120054245,0.13908593356609344,0.00013677740935236216,-0.0484,0.4272,0.0972,0.4756,1.5439
145920,570,0.1791357547044754,-0.0017159637063741684,0.3642730414867401,0.1284807026386261,0.0018481786828488111,-0.0483,0.4288,0.0941,0.4771,1.5353
148480,580,0.1680438369512558,-0.019784413278102875,0.37792688608169556,0.11351900547742844,0.0010799019364640117,-0.0498,0.4276,0.095,0.4774,1.5304
151040,590,0.13394266366958618,-0.03502961993217468,0.34000658988952637,0.10310059785842896,0.002145002828910947,-0.0512,0.4271,0.0946,0.4783,1.5474
153600,600,0.16032269597053528,-0.023520750924944878,0.36949610710144043,0.09046043455600739,0.0006472866516560316,-0.0535,0.4261,0.0943,0.4796,1.5517
156160,610,0.15554381906986237,-0.02394818887114525,0.36054378747940063,0.07798845320940018,0.0012711832532659173,-0.0536,0.4259,0.0946,0.4795,1.5564
158720,620,0.18590763211250305,0.010441381484270096,0.3526493012905121,0.0858401209115982,0.00010902364738285542,-0.0464,0.4278,0.098,0.4742,1.5765
161280,630,0.16133452951908112,-0.0013139303773641586,0.3270750641822815,0.08890770375728607,0.0005975221283733845,-0.0503,0.426,0.0977,0.4763,1.5745
163840,640,0.18660195171833038,0.0002467045560479164,0.3745657801628113,0.09276416152715683,0.0009766164002940059,-0.0504,0.4265,0.0966,0.4769,1.5698
166400,650,0.1904682070016861,0.02558404579758644,0.3316229283809662,0.09272998571395874,0.00023404555395245552,-0.0513,0.4264,0.0959,0.4777,1.5721
168960,660,0.144026979804039,-0.03578745946288109,0.3613724708557129,0.08717962354421616,0.0005240973550826311,-0.0475,0.4297,0.0931,0.4772,1.5595
171520,670,0.1826218068599701,0.01670815423130989,0.33396005630493164,0.10663705319166183,0.0015414535300806165,-0.057,0.4243,0.0944,0.4813,1.5295
174080,680,0.1693219542503357,-0.00600698497146368,0.3525981307029724,0.09701298922300339,0.0015426755417138338,-0.0502,0.4285,0.0928,0.4787,1.5596
176640,690,0.15406537055969238,0.0020050154998898506,0.30563071370124817,0.07549922168254852,0.0018393308855593204,-0.0481,0.4289,0.0941,0.477,1.5635
179200,700,0.15816088020801544,0.012069323100149632,0.2937687933444977,0.07928507775068283,0.0008871030295267701,-0.0478,0.4291,0.094,0.4769,1.5567
181760,710,0.19232666492462158,0.0129464166238904,0.36017632484436035,0.07079162448644638,0.00026362889911979437,-0.0438,0.4307,0.0948,0.4745,1.5661
184320,720,0.12593024969100952,-0.03200444579124451,0.31775832176208496,0.09444725513458252,0.0018865279853343964,-0.042,0.4315,0.095,0.4735,1.5815
186880,730,0.15439747273921967,-0.013505499809980392,0.3372940421104431,0.07440417259931564,0.0006145354127511382,-0.0417,0.4317,0.0949,0.4734,1.5799
189440,740,0.18424753844738007,-0.001998419873416424,0.37389400601387024,0.07010435312986374,0.00022100936621427536,-0.0423,0.431,0.0957,0.4733,1.584
192000,750,0.2044542133808136,0.024149546399712563,0.3622373938560486,0.08140374720096588,5.956646054983139e-05,-0.0423,0.431,0.0957,0.4733,1.584
194560,760,0.16200456023216248,-0.005494506563991308,0.3363383412361145,0.06701108813285828,0.0002083547879010439,-0.0458,0.4298,0.0946,0.4756,1.5765
197120,770,0.19932417571544647,0.016738928854465485,0.36668673157691956,0.07581278681755066,0.000305436085909605,-0.0482,0.4293,0.0932,0.4775,1.5577
199680,780,0.1632290482521057,-0.01238374412059784,0.35282424092292786,0.07993300259113312,0.0005638232687488198,-0.0423,0.4313,0.0951,0.4736,1.5378
199936,781,0.18457481265068054,0.005898548290133476,0.35912734270095825,0.08874085545539856,0.0007738325512036681,-0.0423,0.4313,0.0951,0.4736,1.5378
