step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.35860705375671387,-0.029780559241771698,0.7905329465866089,0.6878865957260132,0.0005215541459619999,-0.1726,0.386,0.0554,0.5586,1.0
5120,20,0.2801390290260315,-0.07164318114519119,0.7169353365898132,0.6685478687286377,0.00037098024040460587,-0.1726,0.386,0.0554,0.5586,1.0
7680,30,0.2621229290962219,-0.07094085216522217,0.6784749031066895,0.6173660755157471,0.0015601569321006536,-0.1726,0.386,0.0554,0.5586,1.0
10240,40,0.23868286609649658,-0.09258978068828583,0.6730551719665527,0.5254934430122375,0.0007790863746777177,-0.1726,0.386,0.0554,0.5586,1.0
12800,50,0.24172759056091309,-0.08394023030996323,0.6596465110778809,0.4155423045158386,0.0004723593592643738,-0.1726,0.386,0.0554,0.5586,1.0
15360,60,0.25786110758781433,-0.07475461065769196,0.6716955900192261,0.3232092261314392,0.0016681537963449955,-0.1726,0.386,0.0554,0.5586,1.0
17920,70,0.266752690076828,-0.054044611752033234,0.6462210416793823,0.23132216930389404,5.9075187891721725e-05,-0.1726,0.386,0.0554,0.5586,1.0
20480,80,0.30758437514305115,-0.00018634460866451263,0.6190325617790222,0.17455503344535828,0.0001475219614803791,-0.1726,0.386,0.0554,0.5586,1.0
23040,90,0.28283777832984924,-0.018243640661239624,0.6052978038787842,0.15674898028373718,2.5721266865730286e-05,-0.1726,0.386,0.0554,0.5586,1.0
25600,100,0.3267771899700165,0.026051675900816917,0.6042369604110718,0.13929711282253265,0.00020579295232892036,-0.1726,0.386,0.0554,0.5586,1.0
28160,110,0.35122761130332947,0.06949567049741745,0.5659452676773071,0.12406935542821884,0.00014320062473416328,-0.1726,0.386,0.0554,0.5586,1.0
30720,120,0.2889842689037323,0.007881583645939827,0.5643760561943054,0.10853543132543564,0.00012564705684781075,-0.1726,0.386,0.0554,0.5586,1.0
33280,130,0.2853916883468628,0.017460502684116364,0.5378647446632385,0.10011729598045349,0.0002758000046014786,-0.1726,0.386,0.0554,0.5586,1.0
35840,140,0.3305620551109314,0.07051930576562881,0.5218778848648071,0.08961924910545349,0.00010959617793560028,-0.1726,0.386,0.0554,0.5586,1.0
38400,150,0.31920358538627625,0.05487308278679848,0.5308303833007812,0.10846757888793945,0.0006701955571770668,-0.1726,0.386,0.0554,0.5586,1.0
40960,160,0.25046348571777344,-0.0028217281214892864,0.5092640519142151,0.1346834897994995,7.097399793565273e-05,-0.1726,0.386,0.0554,0.5586,1.0
43520,170,0.20912711322307587,-0.10325221717357635,0.6274756789207458,0.13585162162780762,0.0003719506785273552,-0.1726,0.386,0.0554,0.5586,1.0
46080,180,0.26698800921440125,-0.013966435566544533,0.5651909112930298,0.16409912705421448,3.923429176211357e-05,-0.1726,0.386,0.0554,0.5586,1.0
48640,190,0.21163111925125122,-0.05279330909252167,0.5326313972473145,0.1891273558139801,0.00018006470054388046,-0.1726,0.386,0.0554,0.5586,1.0
51200,200,0.3169557750225067,0.05654733255505562,0.5248606204986572,0.2021869570016861,0.0002702076453715563,-0.1726,0.386,0.0554,0.5586,1.0
53760,210,0.25521692633628845,0.015072617679834366,0.4850170612335205,0.23642262816429138,0.0007740347646176815,-0.1726,0.386,0.0554,0.5586,1.0
56320,220,0.3269847333431244,0.030571475625038147,0.5994886755943298,0.33310869336128235,0.0016300390707328916,-0.1541,0.3936,0.0587,0.5477,1.0211
58880,230,0.2614022493362427,-0.03122289665043354,0.5946024656295776,0.4676082730293274,0.000753984204493463,-0.106,0.4102,0.0736,0.5162,1.1769
61440,240,0.22350679337978363,-0.07289479672908783,0.6026405096054077,0.49186578392982483,0.0007716959808021784,-0.0779,0.4167,0.0887,0.4946,1.4013
64000,250,0.16742169857025146,-0.0625067949295044,0.46879324316978455,0.4468127489089966,0.0012854888336732984,-0.0538,0.4243,0.0976,0.4781,1.5524
66560,260,0.27880120277404785,-0.0015026354230940342,0.5676011443138123,0.3496737480163574,0.00029164424631744623,-0.0526,0.4269,0.0936,0.4795,1.5076
69120,270,0.23238325119018555,-0.04178386181592941,0.5550787448883057,0.33722493052482605,0.00012283690739423037,-0.0507,0.4269,0.0955,0.4776,1.5437
71680,280,0.087326280772686,-0.15706399083137512,0.4946134686470032,0.29164621233940125,0.0011524335714057088,-0.0693,0.4163,0.0981,0.4856,1.5953
74240,290,0.17959296703338623,-0.05369002744555473,0.4717378318309784,0.2585923671722412,6.031617522239685e-05,-0.0625,0.4191,0.0993,0.4816,1.617
76800,300,0.18547484278678894,-0.08632748574018478,0.5476841926574707,0.20397540926933289,0.00013713969383388758,-0.0706,0.414,0.1014,0.4846,1.6233
79360,310,0.20689983665943146,-0.041275277733802795,0.5001761317253113,0.1912958323955536,4.59479633718729e-05,-0.074,0.4116,0.1028,0.4856,1.6295
81920,320,0.27509477734565735,0.0012810183688998222,0.5511692762374878,0.17708902060985565,0.0010928538395091891,-0.0716,0.4125,0.1034,0.4841,1.6319
84480,330,0.2583683431148529,-0.003853915259242058,0.5279994010925293,0.17774289846420288,0.0008605166804045439,-0.0607,0.4198,0.0997,0.4805,1.5921
87040,340,0.29033389687538147,0.031142350286245346,0.5229885578155518,0.2302745282649994,0.001478540594689548,-0.0575,0.4229,0.0967,0.4804,1.5574
89600,350,0.2174675464630127,-0.029795870184898376,0.4996444582939148,0.25588148832321167,6.381480488926172e-05,-0.0609,0.4213,0.0965,0.4822,1.5149
92160,360,0.19361744821071625,-0.045396313071250916,0.4825568199157715,0.2264641970396042,0.0020424979738891125,-0.0617,0.4213,0.0957,0.483,1.5055
94720,370,0.21205158531665802,-0.021572336554527283,0.4711553454399109,0.1953747719526291,0.00010318332351744175,-0.0611,0.4215,0.0959,0.4826,1.5247
97280,380,0.24461011588573456,-0.0228226650506258,0.539362907409668,0.2248671054840088,0.0004681757418438792,-0.0576,0.423,0.0964,0.4806,1.5171
99840,390,0.2546158730983734,-0.018858926370739937,0.5507782101631165,0.19143061339855194,0.0008931228658184409,-0.0534,0.425,0.0966,0.4784,1.5249
102400,400,0.20800447463989258,-0.024814054369926453,0.46872812509536743,0.15455320477485657,0.0005106996977701783,-0.055,0.4241,0.0968,0.4791,1.5627
104960,410,0.20034794509410858,-0.024558857083320618,0.453090637922287,0.16385190188884735,6.725278217345476e-05,-0.0561,0.4232,0.0975,0.4793,1.5763
107520,420,0.2796023488044739,0.028077850118279457,0.5059505105018616,0.14507612586021423,0.000352890114299953,-0.0503,0.4266,0.0965,0.4769,1.5562
110080,430,0.2539185881614685,0.0009394902735948563,0.50926673412323,0.16542541980743408,8.335779421031475e-05,-0.0514,0.4255,0.0976,0.4769,1.5505
112640,440,0.2866903841495514,0.02013472467660904,0.5363040566444397,0.1596352458000183,0.0007807618239894509,-0.0521,0.4251,0.0977,0.4772,1.5452
115200,450,0.23781900107860565,-0.002381819300353527,0.48373472690582275,0.16665421426296234,0.00011667970102280378,-0.0483,0.4285,0.0947,0.4768,1.5247
117760,460,0.23711079359054565,-0.046245310455560684,0.569830596446991,0.15592041611671448,0.00017787166871130466,-0.053,0.4251,0.0968,0.4781,1.5379
120320,470,0.21118426322937012,-0.04894278198480606,0.5229824781417847,0.13642024993896484,9.355111978948116e-05,-0.0504,0.4261,0.0974,0.4765,1.5348
122880,480,0.23267431557178497,-0.05073554068803787,0.5697436928749084,0.14619943499565125,3.153423313051462e-05,-0.0502,0.4268,0.0962,0.477,1.5372
