step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.3334820568561554,-0.026926802471280098,0.7208177447319031,0.6877421140670776,1.0244548320770264e-08,-0.1868,0.38165,0.0499,0.56845,1.0
5120,20,0.25614988803863525,-0.06866787374019623,0.6496355533599854,0.6683989763259888,1.1641532182693481e-10,-0.1868,0.38165,0.0499,0.56845,1.0
7680,30,0.2265460342168808,-0.10012777149677277,0.6533476114273071,0.6147487759590149,2.444721758365631e-09,-0.1868,0.38165,0.0499,0.56845,1.0
10240,40,0.17768487334251404,-0.13717302680015564,0.6297158002853394,0.5227512717247009,8.847564458847046e-09,-0.1868,0.38165,0.0499,0.56845,1.0
12800,50,0.2898007929325104,-0.06269095093011856,0.7049834728240967,0.411792516708374,5.122274160385132e-09,-0.1868,0.38165,0.0499,0.56845,1.0
15360,60,0.3179763853549957,-0.021731190383434296,0.6794151663780212,0.2963208258152008,0.0,-0.1868,0.38165,0.0499,0.56845,1.0
17920,70,0.3014627695083618,-0.04041306674480438,0.68375164270401,0.1963590532541275,2.3283064365386963e-09,-0.1868,0.38165,0.0499,0.56845,1.0
20480,80,0.29022976756095886,-0.0014510503970086575,0.5833616256713867,0.12894414365291595,3.725290298461914e-09,-0.1868,0.38165,0.0499,0.56845,1.0
23040,90,0.1979476511478424,-0.07975094765424728,0.5553972125053406,0.0914670079946518,1.1175870895385742e-08,-0.1868,0.38165,0.0499,0.56845,1.0
25600,100,0.3022545576095581,0.012912800535559654,0.5786834955215454,0.06852906197309494,6.05359673500061e-09,-0.1868,0.38165,0.0499,0.56845,1.0
28160,110,0.24940228462219238,-0.017251793295145035,0.5333081483840942,0.059743840247392654,1.862645149230957e-09,-0.1868,0.38165,0.0499,0.56845,1.0
30720,120,0.2619699239730835,-0.0067550987005233765,0.5374500751495361,0.05789348483085632,2.7939677238464355e-09,-0.1868,0.38165,0.0499,0.56845,1.0
33280,130,0.26985642313957214,0.004487256053835154,0.530738353729248,0.05851545184850693,2.3283064365386963e-09,-0.1868,0.38165,0.0499,0.56845,1.0
35840,140,0.3491398096084595,0.05348419025540352,0.5913112163543701,0.0615253709256649,4.190951585769653e-09,-0.1868,0.38165,0.0499,0.56845,1.0
38400,150,0.2843208611011505,0.004413583781570196,0.5598145723342896,0.07654192298650742,1.257285475730896e-08,-0.1868,0.38165,0.0499,0.56845,1.0
40960,160,0.2639963924884796,-0.01346496120095253,0.5549226999282837,0.09488049894571304,9.313225746154785e-10,-0.1868,0.38165,0.0499,0.56845,1.0
43520,170,0.22951412200927734,-0.033293064683675766,0.5256143808364868,0.114338718354702,3.259629011154175e-09,-0.1868,0.38165,0.0499,0.56845,1.0
46080,180,0.2995438277721405,-0.0006830524653196335,0.6004537343978882,0.12637069821357727,5.122274160385132e-09,-0.1868,0.38165,0.0499,0.56845,1.0
48640,190,0.3293570876121521,0.0234011709690094,0.6119118332862854,0.14068186283111572,3.958120942115784e-09,-0.1868,0.38165,0.0499,0.56845,1.0
51200,200,0.3194197118282318,0.019250353798270226,0.6003386974334717,0.15549729764461517,6.51925802230835e-09,-0.1868,0.38165,0.0499,0.56845,1.0
53760,210,0.20943108201026917,-0.05955035239458084,0.5379628539085388,0.18429048359394073,4.190951585769653e-09,-0.1868,0.38165,0.0499,0.56845,1.0
