step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
258560,1010,0.16609585285186768,-0.006914759986102581,0.34602123498916626,0.04499747231602669,2.3283064365386963e-10,-0.052,0.42505,0.0979,0.47705,1.5583
261120,1020,0.18133297562599182,0.022547956556081772,0.3175700306892395,0.05818480998277664,2.3283064365386963e-09,-0.04815,0.4277,0.09645,0.47585,1.5629
263680,1030,0.19466130435466766,0.035334568470716476,0.3186534643173218,0.07757564634084702,3.4924596548080444e-09,-0.04955,0.42655,0.09735,0.4761,1.57575
266240,1040,0.20581988990306854,0.03119192086160183,0.3492559492588043,0.051562242209911346,4.656612873077393e-10,-0.05105,0.4258,0.09735,0.47685,1.56145
268800,1050,0.1495494693517685,-0.022177111357450485,0.34345316886901855,0.04458889365196228,4.889443516731262e-09,-0.0516,0.4249,0.0986,0.4765,1.55525
271360,1060,0.16454701125621796,-0.01173983421176672,0.3525736927986145,0.04529261961579323,2.3283064365386963e-10,-0.05175,0.42485,0.09855,0.4766,1.55125
273920,1070,0.17087708413600922,-0.002739060204476118,0.34723228216171265,0.03840800002217293,5.3551048040390015e-09,-0.05175,0.42485,0.09855,0.4766,1.55125
276480,1080,0.15644757449626923,0.0035500135272741318,0.3057951331138611,0.05055462196469307,4.656612873077393e-10,-0.0512,0.4246,0.0996,0.4758,1.55005
279040,1090,0.15056593716144562,-0.021448856219649315,0.34402957558631897,0.03949251398444176,3.725290298461914e-09,-0.05175,0.42485,0.09855,0.4766,1.55125
281600,1100,0.18319132924079895,0.005445744842290878,0.35549116134643555,0.03865589201450348,1.0244548320770264e-08,-0.05175,0.42485,0.09855,0.4766,1.55125
284160,1110,0.17195665836334229,0.011828054673969746,0.3202572166919708,0.04458270221948624,4.889443516731262e-09,-0.0492,0.4256,0.0996,0.4748,1.54955
286720,1120,0.15309254825115204,-0.0008316831081174314,0.3078484535217285,0.03791821002960205,6.170012056827545e-09,-0.05355,0.4238,0.09885,0.47735,1.5569
289280,1130,0.1775563657283783,-0.008800238370895386,0.37271320819854736,0.044599972665309906,1.5133991837501526e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
291840,1140,0.15944892168045044,-0.015359783545136452,0.3496174216270447,0.04555949568748474,1.862645149230957e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
294400,1150,0.17255108058452606,0.005966216791421175,0.33316972851753235,0.05002216249704361,4.6566128730773926e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
296960,1160,0.19583404064178467,0.010793738067150116,0.3700806200504303,0.04771547019481659,2.561137080192566e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
299520,1170,0.13657501339912415,-0.021341515704989433,0.31583306193351746,0.0510265976190567,3.4924596548080444e-09,-0.0514,0.42415,0.1003,0.47555,1.55855
302080,1180,0.177265927195549,0.014519793912768364,0.325492262840271,0.062072351574897766,9.313225746154785e-10,-0.05375,0.42325,0.09975,0.477,1.55295
304640,1190,0.1479286104440689,-0.0217151939868927,0.3392876088619232,0.04281364753842354,1.862645149230957e-09,-0.0527,0.42365,0.1,0.47635,1.55765
307200,1200,0.1509779691696167,-0.020553816109895706,0.3430635631084442,0.07389048486948013,5.820766091346741e-09,-0.05285,0.4246,0.09795,0.47745,1.5451
309760,1210,0.16488513350486755,-0.023037971928715706,0.3758462071418762,0.07324986159801483,3.259629011154175e-09,-0.05285,0.4246,0.09795,0.47745,1.5451
312320,1220,0.1426575630903244,-0.007097828201949596,0.29951077699661255,0.06422077119350433,2.3283064365386963e-09,-0.05065,0.4258,0.09775,0.47645,1.53895
314880,1230,0.16943620145320892,0.003578928532078862,0.33171454071998596,0.0526883639395237,4.423782229423523e-09,-0.053,0.4248,0.0974,0.4778,1.5421
317440,1240,0.1512875109910965,-0.009440260007977486,0.32145553827285767,0.05402228981256485,7.916241884231567e-09,-0.05375,0.4242,0.09785,0.47795,1.5463
320000,1250,0.1838822066783905,0.020184390246868134,0.32739564776420593,0.039233624935150146,1.7462298274040222e-09,-0.0537,0.42365,0.099,0.47735,1.55005
322560,1260,0.14423541724681854,-0.025590449571609497,0.3396517336368561,0.04440176859498024,7.2177499532699585e-09,-0.0523,0.4244,0.0989,0.4767,1.5495
325120,1270,0.1535707265138626,-0.005604143254458904,0.3183497488498688,0.0509931743144989,2.0954757928848267e-09,-0.0523,0.4244,0.0989,0.4767,1.5495
327680,1280,0.14789675176143646,-0.019603252410888672,0.33500000834465027,0.0423201322555542,4.889443516731262e-09,-0.0523,0.4244,0.0989,0.4767,1.5495
330240,1290,0.15926143527030945,-0.00504765659570694,0.32861819863319397,0.05168358236551285,9.778887033462524e-09,-0.05255,0.42435,0.09875,0.4769,1.54895
332800,1300,0.15321627259254456,-0.010837161913514137,0.3281068801879883,0.043349284678697586,4.6566128730773926e-09,-0.05255,0.42435,0.09875,0.4769,1.54895
335360,1310,0.16014765202999115,0.005939887836575508,0.3084155321121216,0.03842855244874954,2.0954757928848267e-09,-0.05255,0.42435,0.09875,0.4769,1.54895
337920,1320,0.1938888132572174,0.022973323240876198,0.3418309688568115,0.027575789019465446,2.3283064365386963e-09,-0.05395,0.4232,0.09965,0.47715,1.55235
340480,1330,0.16964641213417053,-0.014232330024242401,0.36775749921798706,0.025310104712843895,9.313225746154785e-10,-0.05375,0.42325,0.09975,0.477,1.55295
343040,1340,0.17264166474342346,0.024353379383683205,0.2965765595436096,0.037930697202682495,9.313225746154785e-10,-0.0527,0.42365,0.1,0.47635,1.55765
345600,1350,0.15890620648860931,-0.011549136601388454,0.3409106731414795,0.026763517409563065,6.984919309616089e-10,-0.0539,0.42315,0.0998,0.47705,1.5589
348160,1360,0.16176193952560425,-0.008477950468659401,0.3404797911643982,0.05479840934276581,4.889443516731262e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
350720,1370,0.16658130288124084,-0.002674950286746025,0.33851251006126404,0.051959022879600525,2.9103830456733704e-09,-0.05655,0.4219,0.09965,0.47845,1.56345
353280,1380,0.1564752608537674,-0.015723934397101402,0.3443983793258667,0.05740853026509285,3.026798367500305e-09,-0.0554,0.42235,0.0999,0.47775,1.56445
355840,1390,0.15792964398860931,-0.002945240121334791,0.3217497766017914,0.04047627002000809,2.0954757928848267e-09,-0.0539,0.42315,0.0998,0.47705,1.5589
358400,1400,0.1409282386302948,-0.0014007966965436935,0.2846580743789673,0.0475006066262722,2.2118911147117615e-09,-0.0527,0.42365,0.1,0.47635,1.55765
360960,1410,0.18944525718688965,0.009779032319784164,0.35933244228363037,0.06408802419900894,2.3283064365386963e-10,-0.0527,0.42365,0.1,0.47635,1.55765
363520,1420,0.19541367888450623,0.02055596001446247,0.3497154414653778,0.04980672895908356,2.7939677238464355e-09,-0.0527,0.42365,0.1,0.47635,1.55765
366080,1430,0.17211204767227173,0.00015055935364216566,0.3439229726791382,0.023060325533151627,3.725290298461914e-09,-0.05375,0.42325,0.09975,0.477,1.55295
368640,1440,0.16610105335712433,-0.013735370710492134,0.3596728444099426,0.028749700635671616,2.7939677238464355e-09,-0.05375,0.42325,0.09975,0.477,1.55295
371200,1450,0.15935420989990234,-0.00927998311817646,0.3372683823108673,0.02353581413626671,2.3283064365386963e-10,-0.05375,0.42325,0.09975,0.477,1.55295
373760,1460,0.16443918645381927,-0.0008483980200253427,0.330575168132782,0.020674267783761024,3.725290298461914e-09,-0.05375,0.42325,0.09975,0.477,1.55295
376320,1470,0.1502653956413269,-0.026497693732380867,0.35352617502212524,0.02621733397245407,5.587935447692871e-09,-0.05375,0.42325,0.09975,0.477,1.55295
378880,1480,0.15762959420681,-0.005038285627961159,0.3253357708454132,0.02237098664045334,4.656612873077393e-10,-0.0514,0.42415,0.1003,0.47555,1.55855
381440,1490,0.16395869851112366,-0.011822395026683807,0.35156217217445374,0.016265563666820526,0.0,-0.0518,0.42445,0.0993,0.47625,1.56025
384000,1500,0.14064227044582367,-0.01817432977259159,0.3176332116127014,0.014874872751533985,1.862645149230957e-09,-0.0518,0.42445,0.0993,0.47625,1.56025
386560,1510,0.17049361765384674,-0.0009947257349267602,0.3429766893386841,0.019224949181079865,2.561137080192566e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
389120,1520,0.154665008187294,-0.015191426500678062,0.33971285820007324,0.01794516108930111,2.7939677238464355e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
391680,1530,0.1605277806520462,-0.0008412677561864257,0.3227381110191345,0.01343819871544838,0.0,-0.0534,0.42375,0.0991,0.47715,1.56165
394240,1540,0.1500597447156906,-0.005706586875021458,0.3115326762199402,0.021621957421302795,4.6566128730773926e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
396800,1550,0.1617593765258789,-0.00013549719005823135,0.3237897455692291,0.016753830015659332,0.0,-0.0534,0.42375,0.0991,0.47715,1.56165
399360,1560,0.15406103432178497,-0.0010774395195767283,0.31027695536613464,0.021383892744779587,9.313225746154785e-10,-0.0534,0.42375,0.0991,0.47715,1.56165
401920,1570,0.158346027135849,-0.004774712026119232,0.32624149322509766,0.024634649977087975,2.0954757928848267e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
404480,1580,0.16704511642456055,-0.0009622042998671532,0.33601462841033936,0.018271993845701218,0.0,-0.0534,0.42375,0.0991,0.47715,1.56165
407040,1590,0.14338307082653046,-0.022144237533211708,0.3310546278953552,0.016414592042565346,3.4924596548080444e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
409600,1600,0.16027039289474487,-0.00029691989766433835,0.32113462686538696,0.012607630342245102,9.313225746154785e-10,-0.0534,0.42375,0.0991,0.47715,1.56165
412160,1610,0.17230933904647827,0.0006524254567921162,0.3433138132095337,0.015643611550331116,3.259629011154175e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
414720,1620,0.16852393746376038,-0.004090312868356705,0.34522849321365356,0.016871461644768715,2.3283064365386963e-10,-0.0518,0.42445,0.0993,0.47625,1.56025
417280,1630,0.1551932394504547,-0.014003749005496502,0.3383939862251282,0.01640668511390686,3.958120942115784e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
419840,1640,0.13361476361751556,-0.014515598304569721,0.2962607145309448,0.011829819530248642,0.0,-0.0534,0.42375,0.0991,0.47715,1.56165
422400,1650,0.1612364500761032,-0.0001203440479002893,0.32271358370780945,0.013379672542214394,0.0,-0.0534,0.42375,0.0991,0.47715,1.56165
424960,1660,0.14904698729515076,-0.012631525285542011,0.3233570158481598,0.014914450235664845,2.7939677238464355e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
427520,1670,0.16070012748241425,-0.0008830002625472844,0.32316625118255615,0.012869571335613728,2.7939677238464355e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
430080,1680,0.14862556755542755,-0.01898111402988434,0.3352133631706238,0.012782661244273186,2.7939677238464355e-09,-0.0534,0.42375,0.0991,0.47715,1.56165
432640,1690,0.16559913754463196,-0.008271908387541771,0.34774208068847656,0.019141558557748795,9.313225746154785e-10,-0.0514,0.42415,0.1003,0.47555,1.55855
435200,1700,0.16185817122459412,-0.015475846827030182,0.3546680510044098,0.022428316995501518,1.1641532182693481e-09,-0.0514,0.42415,0.1003,0.47555,1.55855
437760,1710,0.14746829867362976,-0.009569130837917328,0.314074844121933,0.024631619453430176,1.862645149230957e-09,-0.0514,0.42415,0.1003,0.47555,1.55855
440320,1720,0.17148412764072418,0.00015111794346012175,0.34266602993011475,0.018232814967632294,6.984919309616089e-10,-0.0514,0.42415,0.1003,0.47555,1.55855
442880,1730,0.1762681007385254,-0.00017502513946965337,0.35288625955581665,0.012877690605819225,0.0,-0.0514,0.42415,0.1003,0.47555,1.55855
445440,1740,0.14812955260276794,-0.014181861653923988,0.32462283968925476,0.016776438802480698,2.7939677238464355e-09,-0.0514,0.42415,0.1003,0.47555,1.55855
448000,1750,0.20014819502830505,0.020948810502886772,0.35839876532554626,0.011990228667855263,9.313225746154785e-10,-0.0514,0.42415,0.1003,0.47555,1.55855
450560,1760,0.2019147276878357,0.03437056019902229,0.3350883424282074,0.014028582721948624,2.3283064365386963e-10,-0.0514,0.42415,0.1003,0.47555,1.55855
