step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.17690986394882202,-0.033255450427532196,0.42033064365386963,0.6857316493988037,4.656612873077393e-10,-0.1813,0.3822,0.0543,0.5635,1.0
5120,20,0.1574501246213913,-0.04662318527698517,0.40814661979675293,0.6585139632225037,1.6298145055770874e-09,-0.1813,0.3822,0.0543,0.5635,1.0
7680,30,0.1464795470237732,-0.058514319360256195,0.40998774766921997,0.5930237770080566,5.005858838558197e-09,-0.1813,0.3822,0.0543,0.5635,1.0
10240,40,0.16307339072227478,-0.06780685484409332,0.4617604911327362,0.4815172255039215,9.313225746154785e-10,-0.1813,0.3822,0.0543,0.5635,1.0
12800,50,0.1580614149570465,-0.05210127681493759,0.4203253984451294,0.3498035669326782,5.122274160385132e-09,-0.1813,0.3822,0.0543,0.5635,1.0
15360,60,0.18795906007289886,-0.032003968954086304,0.43992605805397034,0.23644870519638062,4.190951585769653e-09,-0.1813,0.3822,0.0543,0.5635,1.0
17920,70,0.19067054986953735,-0.01776805892586708,0.41687721014022827,0.15718334913253784,3.725290298461914e-09,-0.1813,0.3822,0.0543,0.5635,1.0
20480,80,0.2639302909374237,0.06964655965566635,0.3885674476623535,0.12363102287054062,0.0,-0.1813,0.3822,0.0543,0.5635,1.0
23040,90,0.1288866549730301,-0.05567781627178192,0.369128942489624,0.1379736363887787,8.381903171539307e-09,-0.1813,0.3822,0.0543,0.5635,1.0
25600,100,0.21278434991836548,0.029924852773547173,0.3657189905643463,0.13668771088123322,1.3969838619232178e-09,-0.1813,0.3822,0.0543,0.5635,1.0
28160,110,0.13847406208515167,-0.026428410783410072,0.3298049569129944,0.1334586888551712,4.6566128730773926e-09,-0.1813,0.3822,0.0543,0.5635,1.0
30720,120,0.18984363973140717,0.010349336080253124,0.35898861289024353,0.13159674406051636,1.257285475730896e-08,-0.1813,0.3822,0.0543,0.5635,1.0
33280,130,0.2117767632007599,0.02103770524263382,0.38147813081741333,0.15585163235664368,1.6298145055770874e-09,-0.1813,0.3822,0.0543,0.5635,1.0
35840,140,0.15295229852199554,-0.022889483720064163,0.3516835570335388,0.2147614061832428,9.313225746154785e-10,-0.1813,0.3822,0.0543,0.5635,1.0
38400,150,0.09709205478429794,-0.09072373062372208,0.37563157081604004,0.2657259702682495,1.1757947504520416e-08,-0.1813,0.3822,0.0543,0.5635,1.0
40960,160,0.1403367519378662,-0.022744813933968544,0.3261631429195404,0.2643267512321472,5.9371814131736755e-09,-0.1813,0.3822,0.0543,0.5635,1.0
43520,170,0.19392940402030945,0.02097373455762863,0.3459113538265228,0.33080634474754333,9.546056389808655e-09,-0.17845,0.38345,0.05465,0.5619,1.00415
46080,180,0.19119499623775482,0.01181388832628727,0.3587622046470642,0.4370690882205963,3.4924596548080444e-09,-0.15035,0.394,0.06165,0.54435,1.07135
48640,190,0.12467885762453079,-0.08203526586294174,0.41342824697494507,0.5156659483909607,5.820766091346741e-09,-0.0957,0.41155,0.0812,0.50725,1.3419
51200,200,0.10771109163761139,-0.06908456981182098,0.35359132289886475,0.46901822090148926,5.238689482212067e-09,-0.094,0.41155,0.0829,0.50555,1.353
53760,210,0.12093600630760193,-0.055986806750297546,0.35384562611579895,0.40992259979248047,9.080395102500916e-09,-0.0917,0.4139,0.0805,0.5056,1.30825
56320,220,0.10840292274951935,-0.04877980425953865,0.3143654465675354,0.38046547770500183,4.307366907596588e-09,-0.0722,0.42015,0.0875,0.49235,1.4148
58880,230,0.13128885626792908,-0.03481481224298477,0.3322073221206665,0.36640769243240356,2.2118911147117615e-09,-0.0724,0.4193,0.089,0.4917,1.4267
61440,240,0.08018958568572998,-0.10404133796691895,0.36846184730529785,0.31980106234550476,9.313225746154785e-10,-0.0733,0.418,0.0907,0.4913,1.44585
64000,250,0.1512405127286911,-0.029956920072436333,0.36239486932754517,0.31817328929901123,1.3969838619232178e-09,-0.0693,0.4198,0.0911,0.4891,1.45635
66560,260,0.1644502878189087,-0.019090784713625908,0.3670821487903595,0.24819692969322205,8.149072527885437e-09,-0.07335,0.41585,0.09495,0.4892,1.5256
69120,270,0.1585644632577896,-0.003225548192858696,0.3235800266265869,0.24345842003822327,2.9103830456733704e-09,-0.0776,0.41315,0.0961,0.49075,1.52585
71680,280,0.2422071248292923,0.05240588262677193,0.37960249185562134,0.2454359084367752,1.1525116860866547e-08,-0.0754,0.4136,0.0974,0.489,1.5483
74240,290,0.12337206304073334,-0.0428536981344223,0.3324515223503113,0.2108461856842041,4.423782229423523e-09,-0.07295,0.41495,0.09715,0.4879,1.54625
76800,300,0.0917050838470459,-0.060837119817733765,0.3050844073295593,0.18857647478580475,5.005858838558197e-09,-0.072,0.4159,0.0962,0.4879,1.53265
79360,310,0.22942690551280975,0.05468108132481575,0.3494916558265686,0.18526455760002136,3.725290298461914e-09,-0.0733,0.41355,0.0996,0.48685,1.5721
81920,320,0.09853394329547882,-0.0659683346748352,0.32900455594062805,0.17722974717617035,2.0954757928848267e-09,-0.0689,0.4161,0.0989,0.485,1.57675
84480,330,0.11321115493774414,-0.04989829659461975,0.3262189030647278,0.20161904394626617,2.6775524020195007e-09,-0.0626,0.4197,0.098,0.4823,1.55745
87040,340,0.1679529994726181,0.00010174326598644257,0.335702508687973,0.16322146356105804,6.984919309616089e-10,-0.05965,0.4221,0.09615,0.48175,1.50575
89600,350,0.10758917033672333,-0.053318362683057785,0.3218150734901428,0.20745916664600372,4.190951585769653e-09,-0.06715,0.4199,0.09305,0.48705,1.4649
92160,360,0.2053171694278717,0.042148344218730927,0.32633763551712036,0.18323683738708496,5.820766091346741e-10,-0.0663,0.42075,0.0922,0.48705,1.4645
94720,370,0.06540296226739883,-0.0904010459780693,0.3116080164909363,0.13939718902111053,4.889443516731262e-09,-0.0569,0.4233,0.0965,0.4802,1.52675
97280,380,0.14636072516441345,-0.01288538333028555,0.31849220395088196,0.1272345781326294,1.979060471057892e-09,-0.0633,0.4201,0.0965,0.4834,1.5466
99840,390,0.1611141860485077,-0.002464012708514929,0.3271563947200775,0.12398214638233185,2.7939677238464355e-09,-0.0541,0.42505,0.0958,0.47915,1.5217
102400,400,0.1440553367137909,-0.026532184332609177,0.34117504954338074,0.1407087743282318,3.026798367500305e-09,-0.05665,0.4236,0.09615,0.48025,1.51295
104960,410,0.14815174043178558,-0.020720358937978745,0.33774420619010925,0.12287218123674393,6.984919309616089e-10,-0.05985,0.4225,0.09515,0.48235,1.50355
107520,420,0.1794532835483551,0.011084280908107758,0.3367379903793335,0.1137024387717247,6.752088665962219e-09,-0.0583,0.42355,0.0946,0.48185,1.5085
110080,430,0.1366090178489685,-0.009526464156806469,0.2922709584236145,0.11370334774255753,3.3760443329811096e-09,-0.05545,0.4247,0.09515,0.48015,1.5135
112640,440,0.200746089220047,0.03579917177557945,0.3298938274383545,0.10117266327142715,1.280568540096283e-09,-0.0593,0.423,0.0947,0.4823,1.52425
115200,450,0.09845070540904999,-0.06514070928096771,0.3271828293800354,0.0960274189710617,7.683411240577698e-09,-0.055,0.42515,0.0947,0.48015,1.5187
117760,460,0.14984960854053497,-0.012035088613629341,0.32376939058303833,0.10441271960735321,7.916241884231567e-09,-0.05485,0.42385,0.09745,0.4787,1.554
120320,470,0.16732828319072723,0.008114919997751713,0.3184267282485962,0.09209826588630676,2.0954757928848267e-09,-0.0549,0.4238,0.0975,0.4787,1.56145
122880,480,0.13629548251628876,-0.012190449051558971,0.29697185754776,0.10161840915679932,8.265487849712372e-09,-0.05615,0.42295,0.09795,0.4791,1.56825
125440,490,0.17249257862567902,-0.008665819652378559,0.3623167872428894,0.08049672842025757,2.0954757928848267e-09,-0.05935,0.42145,0.09775,0.4808,1.558
128000,500,0.19772377610206604,0.029779605567455292,0.3358883559703827,0.09401395916938782,2.3283064365386963e-10,-0.0543,0.4234,0.0989,0.4777,1.57535
130560,510,0.14778925478458405,-0.012753266841173172,0.32108503580093384,0.10898800194263458,2.3283064365386963e-09,-0.05855,0.4212,0.09905,0.47975,1.57175
133120,520,0.1264462172985077,-0.016810035333037376,0.28651249408721924,0.1039305031299591,1.3969838619232178e-09,-0.05875,0.42085,0.09955,0.4796,1.56735
135680,530,0.17960697412490845,0.024304179474711418,0.31060558557510376,0.08516691625118256,1.6298145055770874e-09,-0.05725,0.42265,0.09745,0.4799,1.54675
138240,540,0.13328847289085388,-0.022053923457860947,0.31068480014801025,0.10695041716098785,8.149072527885437e-10,-0.056,0.42355,0.0969,0.47955,1.5426
140800,550,0.1122111976146698,-0.05222039297223091,0.3288631737232208,0.10107693821191788,6.51925802230835e-09,-0.0551,0.42525,0.0944,0.48035,1.52755
143360,560,0.16866251826286316,-0.005106102675199509,0.34753724932670593,0.09809377789497375,8.847564458847046e-09,-0.05565,0.42495,0.09445,0.4806,1.519
