step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.17894843220710754,-0.03130828216671944,0.4342496991157532,0.6868143081665039,0.0006506452336907387,-0.1726,0.386,0.0554,0.5586,1.0
5120,20,0.14986903965473175,-0.05680752545595169,0.4266209006309509,0.663389265537262,0.0005948408506810665,-0.1726,0.386,0.0554,0.5586,1.0
7680,30,0.14058369398117065,-0.07805462181568146,0.449407160282135,0.6065267324447632,0.001484119682572782,-0.1726,0.386,0.0554,0.5586,1.0
10240,40,0.08232004195451736,-0.1262470781803131,0.4274755120277405,0.5170636177062988,0.00034148176200687885,-0.1726,0.386,0.0554,0.5586,1.0
12800,50,0.16147702932357788,-0.05160816013813019,0.43424171209335327,0.4035671353340149,0.0008455216884613037,-0.1726,0.386,0.0554,0.5586,1.0
15360,60,0.170816108584404,-0.0583098866045475,0.4637749493122101,0.2761484682559967,0.0015643842052668333,-0.1726,0.386,0.0554,0.5586,1.0
17920,70,0.13765211403369904,-0.06823791563510895,0.4157363772392273,0.1978156566619873,0.00020600482821464539,-0.1726,0.386,0.0554,0.5586,1.0
20480,80,0.1235114187002182,-0.06500840932130814,0.3798021376132965,0.13812419772148132,0.0001773834228515625,-0.1726,0.386,0.0554,0.5586,1.0
23040,90,0.19694936275482178,-0.013459890149533749,0.42283785343170166,0.10096774250268936,2.3385044187307358e-05,-0.1726,0.386,0.0554,0.5586,1.0
25600,100,0.15596185624599457,-0.030140895396471024,0.37402698397636414,0.09107501804828644,0.0001558070071041584,-0.1726,0.386,0.0554,0.5586,1.0
28160,110,0.20202156901359558,0.03105059824883938,0.34345778822898865,0.07579131424427032,7.365364581346512e-06,-0.1726,0.386,0.0554,0.5586,1.0
30720,120,0.13450835645198822,-0.035015206784009933,0.34040504693984985,0.06789553165435791,5.4040923714637756e-05,-0.1726,0.386,0.0554,0.5586,1.0
33280,130,0.24414794147014618,0.051056843250989914,0.387567937374115,0.06928744912147522,0.00011842558160424232,-0.1726,0.386,0.0554,0.5586,1.0
35840,140,0.10575474798679352,-0.07032129913568497,0.35386669635772705,0.08573001623153687,3.4930650144815445e-05,-0.1726,0.386,0.0554,0.5586,1.0
38400,150,0.1893342137336731,0.011647144332528114,0.3573954701423645,0.1010664775967598,0.00021747220307588577,-0.1726,0.386,0.0554,0.5586,1.0
40960,160,0.22992980480194092,0.0432787649333477,0.37559235095977783,0.11451391130685806,0.00010103965178132057,-0.1726,0.386,0.0554,0.5586,1.0
43520,170,0.3202705979347229,0.13060960173606873,0.3817085027694702,0.11932608485221863,0.0003555114381015301,-0.1726,0.386,0.0554,0.5586,1.0
46080,180,0.2230900079011917,0.03821191191673279,0.37278348207473755,0.15136389434337616,0.0005075738299638033,-0.1726,0.386,0.0554,0.5586,1.0
48640,190,0.07511921226978302,-0.0753416121006012,0.30457234382629395,0.18253447115421295,0.0006312441546469927,-0.1726,0.386,0.0554,0.5586,1.0
51200,200,0.19712066650390625,0.013744058087468147,0.37093570828437805,0.20912504196166992,0.00010224618017673492,-0.1726,0.386,0.0554,0.5586,1.0
53760,210,0.2304755449295044,0.053388603031635284,0.3585001230239868,0.21631109714508057,0.00019249669276177883,-0.1726,0.386,0.0554,0.5586,1.0
56320,220,0.13945288956165314,-0.04373547434806824,0.37054264545440674,0.2082962989807129,0.0001749262446537614,-0.1726,0.386,0.0554,0.5586,1.0
58880,230,0.15366850793361664,-0.02775951661169529,0.36796897649765015,0.2556454837322235,0.0006196495378389955,-0.1726,0.386,0.0554,0.5586,1.0
61440,240,0.17943057417869568,0.014864949509501457,0.33599594235420227,0.3432348072528839,0.0007417832966893911,-0.1651,0.3889,0.0571,0.554,1.0079
64000,250,0.0582292340695858,-0.10770678520202637,0.3409643769264221,0.4546169340610504,7.906928658485413e-06,-0.1329,0.4012,0.0647,0.5341,1.0745
66560,260,0.17614558339118958,-0.02243664860725403,0.40585601329803467,0.4345782399177551,0.0012510764645412564,-0.1304,0.4023,0.065,0.5327,1.0868
69120,270,0.17899411916732788,-0.006050762254744768,0.37920907139778137,0.45596444606781006,0.0008827620185911655,-0.0749,0.4192,0.0867,0.4941,1.3519
71680,280,0.1628921777009964,-0.007741719484329224,0.3501664400100708,0.4449329376220703,0.00014888669829815626,-0.0616,0.4251,0.0882,0.4867,1.4645
74240,290,0.08258330821990967,-0.08138363808393478,0.3361913561820984,0.4128734767436981,7.21771502867341e-05,-0.051,0.4275,0.094,0.4785,1.5245
76800,300,0.14252571761608124,-0.04776693135499954,0.3888116478919983,0.4113178849220276,0.0009896709816530347,-0.0517,0.4276,0.0931,0.4793,1.4985
79360,310,0.19435237348079681,0.008348645642399788,0.37933221459388733,0.36623793840408325,2.1822983399033546e-05,-0.0543,0.426,0.0937,0.4803,1.5305
81920,320,0.11003384739160538,-0.05059903487563133,0.3284086585044861,0.35714465379714966,6.982230115681887e-05,-0.0574,0.4248,0.093,0.4822,1.5246
84480,330,0.10972241312265396,-0.06582149118185043,0.3569745719432831,0.2943378686904907,0.0017520113615319133,-0.0607,0.4231,0.0931,0.4838,1.5136
87040,340,0.15624810755252838,-0.012045561335980892,0.3425155580043793,0.29641085863113403,8.05477611720562e-06,-0.0532,0.4275,0.0918,0.4807,1.4782
89600,350,0.17650702595710754,-0.009179319255053997,0.3776589035987854,0.3143106698989868,0.0010116592748090625,-0.0571,0.4264,0.0901,0.4835,1.4519
92160,360,0.13808192312717438,-0.02878161147236824,0.33939823508262634,0.28355851769447327,0.001226569409482181,-0.0574,0.4262,0.0902,0.4836,1.4774
94720,370,0.0997820794582367,-0.06988713890314102,0.3450639247894287,0.2862744629383087,0.0014078245731070638,-0.0563,0.4255,0.0927,0.4818,1.4942
97280,380,0.1310039460659027,-0.02737540937960148,0.32151344418525696,0.23773598670959473,0.0010549015132710338,-0.0522,0.4262,0.0954,0.4784,1.5216
99840,390,0.08482164144515991,-0.08843856304883957,0.35136622190475464,0.24229057133197784,0.0016279128612950444,-0.055,0.4254,0.0942,0.4804,1.5105
102400,400,0.11910178512334824,-0.038801409304142,0.3203820288181305,0.22878235578536987,7.051811553537846e-05,-0.0515,0.4281,0.0923,0.4796,1.4928
104960,410,0.11687131226062775,-0.06551593542098999,0.36887067556381226,0.2048090547323227,0.0002034284407272935,-0.0429,0.4313,0.0945,0.4742,1.498
107520,420,0.15737082064151764,0.0007365166675299406,0.3168453574180603,0.17883792519569397,0.00033883180003613234,-0.0468,0.428,0.0972,0.4748,1.537
110080,430,0.15362250804901123,-0.015071956440806389,0.3415710926055908,0.20910850167274475,0.000831437180750072,-0.0548,0.4221,0.101,0.4769,1.5831
112640,440,0.11672661453485489,-0.04148876294493675,0.31984245777130127,0.1705850511789322,0.00021564902272075415,-0.0713,0.4148,0.0991,0.4861,1.6233
