step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.35719695687294006,-0.02528476156294346,0.778747022151947,0.6891775131225586,0.00019851909019052982,-0.1746,0.3867,0.052,0.5613,1.0
5120,20,0.3239676356315613,-0.039113983511924744,0.7395981550216675,0.6717449426651001,9.25571657717228e-06,-0.1746,0.3867,0.052,0.5613,1.0
7680,30,0.2092449814081192,-0.11522404104471207,0.6610696315765381,0.6065797209739685,0.001283868565224111,-0.1746,0.3867,0.052,0.5613,1.0
10240,40,0.27697086334228516,-0.079814612865448,0.7231460809707642,0.4787549674510956,0.0002389419823884964,-0.1746,0.3867,0.052,0.5613,1.0
12800,50,0.3225597143173218,-0.040997207164764404,0.7343634963035583,0.36248189210891724,8.904258720576763e-05,-0.1746,0.3867,0.052,0.5613,1.0
15360,60,0.25372135639190674,-0.07914155721664429,0.6712697744369507,0.27719631791114807,0.000840906985104084,-0.1746,0.3867,0.052,0.5613,1.0
17920,70,0.34539657831192017,0.02313866652548313,0.6485100388526917,0.19971217215061188,0.0003314041532576084,-0.1746,0.3867,0.052,0.5613,1.0
20480,80,0.278163880109787,-0.029235964640975,0.617695689201355,0.14480124413967133,0.00026079872623085976,-0.1746,0.3867,0.052,0.5613,1.0
23040,90,0.27732548117637634,-0.009090197272598743,0.5751675367355347,0.11681099981069565,0.00021659908816218376,-0.1746,0.3867,0.052,0.5613,1.0
25600,100,0.30658572912216187,0.027073612436652184,0.5609861612319946,0.09809639304876328,4.6623870730400085e-05,-0.1746,0.3867,0.052,0.5613,1.0
28160,110,0.25811609625816345,0.0089101642370224,0.5003642439842224,0.09761620312929153,1.6341451555490494e-05,-0.1746,0.3867,0.052,0.5613,1.0
30720,120,0.2805703580379486,0.022802148014307022,0.5176876187324524,0.1075597032904625,0.00018408289179205894,-0.1746,0.3867,0.052,0.5613,1.0
33280,130,0.24950110912322998,0.010574888437986374,0.48030245304107666,0.1224992424249649,7.741805166006088e-05,-0.1746,0.3867,0.052,0.5613,1.0
35840,140,0.205819234251976,-0.052743081003427505,0.5202724933624268,0.15739315748214722,0.0005013493355363607,-0.1746,0.3867,0.052,0.5613,1.0
38400,150,0.301698237657547,0.012156134471297264,0.5831495523452759,0.20326635241508484,0.0001424343790858984,-0.1746,0.3867,0.052,0.5613,1.0
40960,160,0.2580842971801758,0.0021671357098966837,0.5164833068847656,0.232448548078537,4.6735978685319424e-05,-0.1746,0.3867,0.052,0.5613,1.0
43520,170,0.21496887505054474,-0.04074036329984665,0.5165979862213135,0.25897425413131714,0.0003058054717257619,-0.1746,0.3867,0.052,0.5613,1.0
46080,180,0.32418519258499146,0.05211111903190613,0.5500803589820862,0.29660919308662415,0.00013049808330833912,-0.1746,0.3867,0.052,0.5613,1.0
48640,190,0.24200192093849182,-0.028753582388162613,0.5492551922798157,0.3872089385986328,0.00046959915198385715,-0.1746,0.3867,0.052,0.5613,1.0
51200,200,0.23640039563179016,-0.0523877814412117,0.5863752961158752,0.4399484694004059,0.0007532244781032205,-0.1334,0.4025,0.0616,0.5359,1.0998
