step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.17679840326309204,-0.03373519331216812,0.42106717824935913,0.6857125759124756,3.958120942115784e-09,-0.1813,0.3822,0.0543,0.5635,1.0
5120,20,0.15644539892673492,-0.04756053164601326,0.40801185369491577,0.6583893299102783,3.4924596548080444e-10,-0.1813,0.3822,0.0543,0.5635,1.0
7680,30,0.14524152874946594,-0.05981355160474777,0.4101101756095886,0.5922629237174988,1.1641532182693481e-10,-0.1813,0.3822,0.0543,0.5635,1.0
10240,40,0.16536083817481995,-0.06706009805202484,0.4648418724536896,0.48021748661994934,3.026798367500305e-09,-0.1813,0.3822,0.0543,0.5635,1.0
12800,50,0.15717028081417084,-0.05296856164932251,0.4202776849269867,0.34944283962249756,4.656612873077393e-10,-0.1813,0.3822,0.0543,0.5635,1.0
15360,60,0.14158591628074646,-0.06937239319086075,0.4219166338443756,0.22745957970619202,8.381903171539307e-09,-0.1813,0.3822,0.0543,0.5635,1.0
17920,70,0.20222142338752747,-0.002747057005763054,0.40993696451187134,0.15074805915355682,1.1641532182693481e-08,-0.1813,0.3822,0.0543,0.5635,1.0
20480,80,0.15437795221805573,-0.04108723998069763,0.3909303843975067,0.11782531440258026,9.313225746154785e-10,-0.1813,0.3822,0.0543,0.5635,1.0
23040,90,0.16242054104804993,-0.028610527515411377,0.3820621371269226,0.10653543472290039,4.190951585769653e-09,-0.1813,0.3822,0.0543,0.5635,1.0
25600,100,0.18535685539245605,-0.004075140692293644,0.37886399030685425,0.11464771628379822,2.7939677238464355e-09,-0.1813,0.3822,0.0543,0.5635,1.0
28160,110,0.16748636960983276,-0.0021066726185381413,0.33918607234954834,0.11922797560691833,1.3969838619232178e-09,-0.1813,0.3822,0.0543,0.5635,1.0
30720,120,0.18035148084163666,0.011555016040802002,0.3375929296016693,0.0970056802034378,9.313225746154785e-10,-0.1813,0.3822,0.0543,0.5635,1.0
33280,130,0.18989041447639465,0.008609150536358356,0.36256253719329834,0.11166857928037643,3.4924596548080444e-09,-0.1813,0.3822,0.0543,0.5635,1.0
35840,140,0.17141318321228027,-0.003976983018219471,0.35078033804893494,0.12936615943908691,1.862645149230957e-09,-0.1813,0.3822,0.0543,0.5635,1.0
