step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.1954852193593979,-0.03382944315671921,0.47238630056381226,0.6878475546836853,0.00015675881877541542,-0.189,0.37925,0.0525,0.56825,1.0
5120,20,0.17340829968452454,-0.04057474061846733,0.4415704607963562,0.6802180409431458,0.0002829579170793295,-0.189,0.37925,0.0525,0.56825,1.0
7680,30,0.1568838208913803,-0.05389055609703064,0.43485522270202637,0.6653231382369995,0.0010536571498960257,-0.189,0.37925,0.0525,0.56825,1.0
10240,40,0.14865989983081818,-0.0640251561999321,0.4380951523780823,0.6362515091896057,0.00031892291735857725,-0.189,0.37925,0.0525,0.56825,1.0
12800,50,0.12339935451745987,-0.08469189703464508,0.4279593527317047,0.5888423919677734,0.0005784829845651984,-0.189,0.37925,0.0525,0.56825,1.0
15360,60,0.1787603199481964,-0.04762113839387894,0.4631137251853943,0.5175411701202393,4.3599982745945454e-05,-0.189,0.37925,0.0525,0.56825,1.0
17920,70,0.15736064314842224,-0.05649247765541077,0.4366223216056824,0.445804238319397,3.329198807477951e-05,-0.189,0.37925,0.0525,0.56825,1.0
20480,80,0.14343196153640747,-0.0632663294672966,0.421100378036499,0.3851887285709381,0.0005346639081835747,-0.189,0.37925,0.0525,0.56825,1.0
23040,90,0.15206672251224518,-0.06092952936887741,0.43259912729263306,0.3303309679031372,0.00039183790795505047,-0.189,0.37925,0.0525,0.56825,1.0
25600,100,0.17504851520061493,-0.024844590574502945,0.40527278184890747,0.27432841062545776,0.0002084088046103716,-0.189,0.37925,0.0525,0.56825,1.0
28160,110,0.131791353225708,-0.06133082136511803,0.39122438430786133,0.24900151789188385,0.00031011435203254223,-0.189,0.37925,0.0525,0.56825,1.0
30720,120,0.1841048300266266,-0.006721497513353825,0.38617175817489624,0.22595584392547607,2.5270506739616394e-05,-0.189,0.37925,0.0525,0.56825,1.0
33280,130,0.248152494430542,0.05772688239812851,0.3850031793117523,0.2075970470905304,0.00018815090879797935,-0.189,0.37925,0.0525,0.56825,1.0
35840,140,0.20480969548225403,0.018234487622976303,0.37708812952041626,0.19688653945922852,3.55839729309082e-05,-0.189,0.37925,0.0525,0.56825,1.0
38400,150,0.17783670127391815,-0.01721975952386856,0.3938210904598236,0.18540698289871216,0.00013521057553589344,-0.189,0.37925,0.0525,0.56825,1.0
40960,160,0.174607515335083,-0.001422220841050148,0.3555939793586731,0.17672446370124817,7.500592619180679e-05,-0.189,0.37925,0.0525,0.56825,1.0
43520,170,0.27016350626945496,0.07768094539642334,0.3882482051849365,0.16415414214134216,2.952897921204567e-05,-0.189,0.37925,0.0525,0.56825,1.0
46080,180,0.1163581907749176,-0.05323457717895508,0.34240129590034485,0.16078786551952362,0.00015570130199193954,-0.189,0.37925,0.0525,0.56825,1.0
48640,190,0.13861775398254395,-0.043439481407403946,0.36714088916778564,0.15132074058055878,2.5099143385887146e-05,-0.189,0.37925,0.0525,0.56825,1.0
51200,200,0.14782026410102844,-0.010818958282470703,0.32035356760025024,0.15375545620918274,0.00011254800483584404,-0.189,0.37925,0.0525,0.56825,1.0
53760,210,0.21603265404701233,0.04024945944547653,0.3547671437263489,0.16003850102424622,9.027821943163872e-05,-0.189,0.37925,0.0525,0.56825,1.0
56320,220,0.11811891198158264,-0.07300851494073868,0.3855752944946289,0.16602182388305664,0.0001111319288611412,-0.189,0.37925,0.0525,0.56825,1.0
58880,230,0.18166449666023254,0.004972922615706921,0.35677340626716614,0.16951236128807068,4.707882180809975e-05,-0.189,0.37925,0.0525,0.56825,1.0
61440,240,0.22395290434360504,0.02541857212781906,0.4004276394844055,0.1679493486881256,0.0002225430216640234,-0.189,0.37925,0.0525,0.56825,1.0
64000,250,0.22353346645832062,0.043170176446437836,0.36432021856307983,0.17968232929706573,1.0941410437226295e-05,-0.189,0.37925,0.0525,0.56825,1.0
66560,260,0.15449130535125732,-0.03422612324357033,0.38136452436447144,0.19648334383964539,0.00024147913791239262,-0.189,0.37925,0.0525,0.56825,1.0
69120,270,0.21561411023139954,0.02199387177824974,0.3913145661354065,0.20370431244373322,0.0001594854984432459,-0.189,0.37925,0.0525,0.56825,1.0
71680,280,0.203289195895195,0.03580501303076744,0.3393644690513611,0.21980483829975128,6.728386506438255e-05,-0.189,0.37925,0.0525,0.56825,1.0
74240,290,0.22437526285648346,0.06067594513297081,0.3319271206855774,0.22642411291599274,0.00043677911162376404,-0.189,0.37925,0.0525,0.56825,1.0
76800,300,0.1751459836959839,0.007232114672660828,0.3409476578235626,0.25599637627601624,4.152348265051842e-05,-0.189,0.37925,0.0525,0.56825,1.0
79360,310,0.15401718020439148,-0.016212139278650284,0.34594276547431946,0.27420681715011597,0.0003223275998607278,-0.189,0.37925,0.0525,0.56825,1.0
81920,320,0.17081932723522186,-0.01826663874089718,0.38430142402648926,0.3064747750759125,7.771770469844341e-05,-0.189,0.37925,0.0525,0.56825,1.0
84480,330,0.2116369754076004,0.03019329532980919,0.3690815567970276,0.30970969796180725,0.0003080944297835231,-0.189,0.37925,0.0525,0.56825,1.0
87040,340,0.19225463271141052,0.016730859875679016,0.3583420515060425,0.3647248148918152,7.374945562332869e-05,-0.189,0.37925,0.0525,0.56825,1.0
89600,350,0.24232740700244904,0.06627210229635239,0.35991448163986206,0.3901945650577545,0.0008131475187838078,-0.1877,0.3797,0.0529,0.5674,1.0035
92160,360,0.22953861951828003,0.04271835461258888,0.3824938237667084,0.4426648020744324,0.000616129138506949,-0.1643,0.3893,0.0571,0.5536,1.0464
94720,370,0.08588872849941254,-0.09270313382148743,0.366902232170105,0.48592570424079895,0.0004733125679194927,-0.14665,0.39505,0.06325,0.5417,1.10555
97280,380,0.24106080830097198,0.06454877555370331,0.36263424158096313,0.4805089831352234,7.405807264149189e-05,-0.13235,0.3998,0.06805,0.53215,1.1578
99840,390,0.17175854742527008,0.010354995727539062,0.33194899559020996,0.4570939540863037,1.4535500667989254e-05,-0.1162,0.4057,0.0724,0.5219,1.21095
102400,400,0.17698895931243896,0.006227282807230949,0.35076722502708435,0.46219316124916077,0.00013091322034597397,-0.10675,0.41035,0.07255,0.5171,1.2383
104960,410,0.1451241672039032,-0.0301457978785038,0.359681099653244,0.45705896615982056,0.00045368389692157507,-0.09785,0.41265,0.07685,0.5105,1.2879
107520,420,0.20776501297950745,0.026910822838544846,0.370834618806839,0.45631158351898193,1.0139192454516888e-05,-0.085,0.41505,0.0849,0.50005,1.35385
110080,430,0.08918853104114532,-0.07657195627689362,0.3403077721595764,0.43934011459350586,0.00013040669728070498,-0.08365,0.41545,0.08545,0.4991,1.3563
112640,440,0.1049572229385376,-0.0536605641245842,0.3253966271877289,0.40805289149284363,0.00032301864121109247,-0.07525,0.4175,0.08975,0.49275,1.41485
115200,450,0.10684468597173691,-0.04708382859826088,0.31707125902175903,0.46071192622184753,8.84688924998045e-05,-0.07195,0.41875,0.09055,0.4907,1.4208
117760,460,0.20563815534114838,0.02417651005089283,0.3707762658596039,0.3926485776901245,0.00019698054529726505,-0.0653,0.42025,0.0942,0.48555,1.45625
120320,470,0.08921357244253159,-0.11212962120771408,0.41007599234580994,0.3694803714752197,0.0002553296508267522,-0.0617,0.4212,0.0959,0.4829,1.474
122880,480,0.06930216401815414,-0.08849786221981049,0.32298552989959717,0.36927372217178345,0.0005665485514327884,-0.06005,0.42295,0.09405,0.483,1.481
