step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.13201452791690826,-0.057108283042907715,0.3916929364204407,0.6723653674125671,0.00030339788645505905,-0.1791,0.385,0.0509,0.5641,1.0
5120,20,0.12549325823783875,-0.09189094603061676,0.44612357020378113,0.5677582621574402,0.003995341248810291,-0.1791,0.385,0.0509,0.5641,1.0
7680,30,0.19775551557540894,-0.011955849826335907,0.42730697989463806,0.39421311020851135,0.0020905903074890375,-0.1791,0.385,0.0509,0.5641,1.0
10240,40,0.2807901203632355,0.07108321785926819,0.424606055021286,0.2596100866794586,0.0010156636126339436,-0.1791,0.385,0.0509,0.5641,1.0
12800,50,0.10601123422384262,-0.08452983945608139,0.3851647973060608,0.20413263142108917,0.00027386145666241646,-0.1791,0.385,0.0509,0.5641,1.0
15360,60,0.22165104746818542,0.02397003397345543,0.3986673951148987,0.16526886820793152,0.00013981061056256294,-0.1791,0.385,0.0509,0.5641,1.0
17920,70,0.22973448038101196,0.03089992329478264,0.4008232653141022,0.15770849585533142,4.1019171476364136e-05,-0.1791,0.385,0.0509,0.5641,1.0
20480,80,0.13807642459869385,-0.04240497201681137,0.3648311495780945,0.19341720640659332,0.000512771075591445,-0.1791,0.385,0.0509,0.5641,1.0
23040,90,0.2156154215335846,0.02106676809489727,0.3935515284538269,0.22271057963371277,0.0005195033736526966,-0.1791,0.385,0.0509,0.5641,1.0
25600,100,0.19760321080684662,0.0062149520963430405,0.389240026473999,0.32317492365837097,0.0010952537413686514,-0.1791,0.385,0.0509,0.5641,1.0
28160,110,0.05456653982400894,-0.10959271341562271,0.33600565791130066,0.3843575716018677,7.340777665376663e-05,-0.1791,0.385,0.0509,0.5641,1.0
30720,120,0.21939617395401,0.044103123247623444,0.35888534784317017,0.414961040019989,0.00020436139311641455,-0.1551,0.3942,0.0565,0.5493,1.0518
33280,130,0.21364067494869232,0.024794038385152817,0.3866795599460602,0.4493148624897003,0.0008311024866998196,-0.0994,0.4113,0.078,0.5107,1.2488
35840,140,0.19775885343551636,0.013437425717711449,0.37752339243888855,0.44402652978897095,0.0017935620853677392,-0.0812,0.4156,0.0876,0.4968,1.4196
