step,update,loss,policy_loss,value_loss,entropy,approx_kl,eval_mean_return,win_rate,draw_rate,loss_rate,mean_len
2560,10,0.18288280069828033,-0.030123502016067505,0.4397457242012024,0.68665611743927,5.891826003789902e-05,-0.1791,0.385,0.0509,0.5641,1.0
5120,20,0.1600366085767746,-0.04214370623230934,0.41771161556243896,0.6675492525100708,0.001230736030265689,-0.1791,0.385,0.0509,0.5641,1.0
7680,30,0.11380264908075333,-0.10977202653884888,0.4596072733402252,0.6228960752487183,0.0022024502977728844,-0.1791,0.385,0.0509,0.5641,1.0
10240,40,0.17923425137996674,-0.05212479084730148,0.4735192358493805,0.5400576591491699,0.0019953548908233643,-0.1791,0.385,0.0509,0.5641,1.0
12800,50,0.08399727195501328,-0.13688085973262787,0.45036017894744873,0.43019574880599976,0.0007603929843753576,-0.1791,0.385,0.0509,0.5641,1.0
15360,60,0.10844333469867706,-0.10967573523521423,0.44250527024269104,0.31335633993148804,0.0008170565124601126,-0.1791,0.385,0.0509,0.5641,1.0
17920,70,0.12025293707847595,-0.08863045275211334,0.4220370948314667,0.2135160267353058,6.012432277202606e-05,-0.1791,0.385,0.0509,0.5641,1.0
20480,80,0.1789713054895401,-0.006248023360967636,0.37384045124053955,0.17008881270885468,0.00039617111906409264,-0.1791,0.385,0.0509,0.5641,1.0
23040,90,0.16511762142181396,-0.029605194926261902,0.39218223094940186,0.13682985305786133,0.0005654739215970039,-0.1791,0.385,0.0509,0.5641,1.0
25600,100,0.19738508760929108,0.019171226769685745,0.35879915952682495,0.11857190728187561,6.488664075732231e-05,-0.1791,0.385,0.0509,0.5641,1.0
28160,110,0.08852969110012054,-0.07092902809381485,0.3214520812034607,0.12673234939575195,0.0003317166119813919,-0.1791,0.385,0.0509,0.5641,1.0
30720,120,0.17051000893115997,-0.0010553421452641487,0.34578442573547363,0.13268527388572693,0.00019917543977499008,-0.1791,0.385,0.0509,0.5641,1.0
33280,130,0.17686259746551514,-0.0016769589856266975,0.36027759313583374,0.1599230021238327,0.00015624379739165306,-0.1791,0.385,0.0509,0.5641,1.0
35840,140,0.15571686625480652,-0.006222415715456009,0.32736802101135254,0.17447397112846375,0.00026143877767026424,-0.1791,0.385,0.0509,0.5641,1.0
38400,150,0.18427909910678864,0.009907528758049011,0.3531307578086853,0.21938104927539825,0.0005099961999803782,-0.1791,0.385,0.0509,0.5641,1.0
40960,160,0.05542006716132164,-0.1268978863954544,0.3696190118789673,0.2491552233695984,0.0003993131686002016,-0.1791,0.385,0.0509,0.5641,1.0
43520,170,0.13990935683250427,-0.0226123109459877,0.3294602334499359,0.22084367275238037,0.00017681275494396687,-0.1791,0.385,0.0509,0.5641,1.0
46080,180,0.1440328061580658,-0.028988255187869072,0.3511735796928406,0.2565721869468689,3.058963920921087e-05,-0.1791,0.385,0.0509,0.5641,1.0
48640,190,0.26682013273239136,0.07826825976371765,0.38305073976516724,0.2973487377166748,0.0003666011616587639,-0.1791,0.385,0.0509,0.5641,1.0
51200,200,0.2658922076225281,0.06640229374170303,0.4053819179534912,0.32010510563850403,0.0006610705750063062,-0.1633,0.3914,0.0539,0.5547,1.0244
53760,210,0.2682819068431854,0.08448774367570877,0.37536269426345825,0.3887178301811218,0.0009484031470492482,-0.1426,0.3988,0.0598,0.5414,1.074
56320,220,0.12474748492240906,-0.03839818388223648,0.33549967408180237,0.46041634678840637,0.0008561739232391119,-0.136,0.401,0.062,0.537,1.125
58880,230,0.19526995718479156,0.001464739441871643,0.3968765139579773,0.463303804397583,0.00035840028431266546,-0.107,0.4113,0.0704,0.5183,1.2149
61440,240,0.21870189905166626,0.026361923664808273,0.39366650581359863,0.4493277370929718,0.0009702668758109212,-0.0914,0.4113,0.086,0.5027,1.367
64000,250,0.1439579278230667,-0.015124110504984856,0.32721930742263794,0.4527609050273895,0.0006678845966234803,-0.0561,0.4271,0.0897,0.4832,1.4883
66560,260,0.06051940843462944,-0.10624641925096512,0.3411005735397339,0.3784458637237549,1.6146572306752205e-05,-0.0589,0.4247,0.0917,0.4836,1.5122
69120,270,0.13655740022659302,-0.049460772424936295,0.37949585914611816,0.37297624349594116,0.0006594416918233037,-0.0601,0.4215,0.0969,0.4816,1.4912
71680,280,0.16419020295143127,-0.01212814636528492,0.35889285802841187,0.3128087818622589,0.0005855066701769829,-0.0617,0.4211,0.0961,0.4828,1.4814
74240,290,0.12440600991249084,-0.039801523089408875,0.33497747778892517,0.3281204402446747,0.0014233998954296112,-0.066,0.4193,0.0954,0.4853,1.4756
76800,300,0.2058841437101364,0.014816714450716972,0.38752734661102295,0.26962390542030334,0.002312046941369772,-0.0641,0.4199,0.0961,0.484,1.4837
79360,310,0.14998935163021088,-0.0170068871229887,0.3388170301914215,0.24122750759124756,0.0009101437171921134,-0.0647,0.4183,0.0987,0.483,1.5469
81920,320,0.0699053481221199,-0.08364267647266388,0.31180539727211,0.23546737432479858,0.0026598197873681784,-0.0632,0.4185,0.0998,0.4817,1.5452
84480,330,0.16361282765865326,-0.003638871945440769,0.3388409912586212,0.2168796807527542,1.2362492270767689e-05,-0.0643,0.4184,0.0989,0.4827,1.5165
87040,340,0.14612022042274475,-0.0412442684173584,0.37963807582855225,0.24545510113239288,0.001339114736765623,-0.0668,0.4171,0.099,0.4839,1.5059
89600,350,0.15657112002372742,-0.016813822090625763,0.3510596752166748,0.21448999643325806,0.0006576124578714371,-0.0675,0.4169,0.0987,0.4844,1.5112
92160,360,0.13077063858509064,-0.036103371530771255,0.3376334011554718,0.19426876306533813,0.0017458691727370024,-0.0605,0.4195,0.1005,0.48,1.549
94720,370,0.20676468312740326,0.02648402750492096,0.36433762311935425,0.188816100358963,6.957130972296e-05,-0.0614,0.4179,0.1028,0.4793,1.5686
97280,380,0.1665440797805786,-0.0015560947358608246,0.3400787115097046,0.19391822814941406,0.0015035539399832487,-0.0634,0.4191,0.0984,0.4825,1.5218
